review_id,user_id,business_id,stars,useful,funny,cool,text,date,name,address,city,state,latitude,longitude,categories
TucHZEvSeFSNDZkSVqjA-A,NTuR2rhdAqHzcnY-mRb1gA,838bEDzZSPveDkAGrhVWYQ,4.0,0,0,0,"The authentic dim sum experience!!! The food is always seasoned well and service is above average for a dimsum place. We went there for the second time on Christmas Day with some family and they easily believed that this was one of the best dimsum they have ever had. 

Chicken Feet- a must if you're coming to a dimsum place. It is a YUM!

Congee with pork and preserved black egg- Sounds weird but is very common to eat at a Cantonese Dimsum Restaurant. Make sure to get the sliced green onions on top and ask for an extra little bowl or two to share.

Shrimp dumpling- yes yes and yes. 

Noodle stirfry- looks like ramen noodles stir fried but it is so addictive.

Fried Silver Fish (Ba Fan Yu?) -i am not sure what it is for sure but it is so good.

Black Sesame Roll- odd but worth a try once in your life.

Pork and Shrimp Shumai- It's not bad but far from my favorite.",2017-12-26 02:18:26,Ocean Harbor,1023 Race St,Philadelphia,PA,39.9557218,-75.1567726,"Restaurants, Chinese, Dim Sum, Seafood"
4FD8HxsLeqa2qWoHUA4b9Q,RkwrGNEn9dspPTpphE4o2w,YV83252nBml7BmQLdAniYg,4.0,1,0,0,"You enter, and Dana is there to assist with a huge smile and that wonderful personality.  You know the one, the personality that makes you feel at home and part of the family.  You can tell she runs a tight but friendly ship as everything just falls into place beautifully.  Lockeland Table is NOT a large place, quite the contrary, but what it lacks in size it makes up for in food and gracious staff.  Our plan was to sit at the bar, yet only one seat available and two of us.  No worries, there is a pizza bar in the back where you can sit and watch the pizzaiolo practice his craft.  If you can't take the heat get out of the kitchen...literally as the pizza oven is right next to the kitchen and it's a very warm place to sit.  Matt was our server and couldn't have been more helpful, considering he had almost half the restaurant he was also serving.  We tend to ""graze"" more than eat large meals, so we started with three cheeses, my favorite being the camembert, along with the dinosaur sized bone marrow (smoked certified Hereford bone marrow).   I will say that I wasn't terribly fond of the smokiness on the bone marrow or bread, but the marrow itself was incredibly unctuous and plentiful, hence the dinosaur reference.  My husband was drinking an IPA while I was drinking the lavender lemon drop, which was refreshing and very good.  Time for our next and last course, the pork and shrimp dumplings, with a sweet sauce they call Ninja sauce and black sesame seeds.  The dumplings were so tasty and while there are only four to an order, they are very rich and filling.  Next time I'll get the sauce on the side however as it was a tad too sweet for me.  My husband ordered the red Thai curry steamed PEI mussels, which were rich, creamy, spicy and damn good, lol.  Again, not so crazy about all the smokiness as it's just not our thing, so you may want to order non-toasted bread if the smoke isn't your thing too.  I finished our meal with a chocolate martini for dessert...not too sweet and not too alcoholly (is that a word? Lol).  Regardless of our dislike for the smoke in some of their dishes, the experience was pleasant, welcoming and we'll be back to try other dishes very soon.  Lastly, the parking is a bit of an issue as you need to park on the street, but we arrived early enough in the evening and didn't have a problem finding a spot. Call to make a reservation as again it's a quaint restaurant and fills up quickly!  Come visit the folks at Lockeland as they'll take great care of you as they did us!",2018-12-06 15:16:01,Lockeland Table,1520 Woodland St,Nashville,TN,36.176776886,-86.7420883179,"American (Traditional), Restaurants, American (New)"
UqtRQ3icNQzf3gUd91IRIw,4uFUIXi4z9WRMpRLthseIQ,VpL_ekb6rSPYzmmLj4bysA,4.0,2,1,0,"Jay's is great. The selection is huge, the produce is decent and everything is surprisingly inexpensive. If you ever want to buy anything remotely foreign, go buy it here. Example: a tiny jar of sesame seeds sells for ~$4 at Schnucks while Jay's carries both white and black sesame seeds for 1/8 of the price. Same with olive oil. And their SPICES! You won't recognize 75% of what they sell, and the pricetag will be missing, and the label will absolutely not be in English, but they are cheap and good. I will never again buy any spice from Schnucks. (Maybe from the Soulard Spice Market.)

I would like Jays better if they had a more reasonable smell and better frozen food selection, but I'll take what I can get. Oh, and sometimes a girl just wants to buy enough rice for less than 100 meals. (Although I do think they have smaller bags in the back somewhere...) Overall thumbs up.",2011-05-23 02:38:49,Jay International Food Co,3172 S Grand Blvd,Saint Louis,MO,38.6003241,-90.2422409,"Specialty Food, Food, Ethnic Food, Wholesale Stores, Fruits & Veggies, Meat Shops, Shopping, Grocery, International Grocery"
YFdCAgDrJah5HoNm-RRbeA,UMhyzQ50JPdT7WxBu50QlA,t-QoyFuiNKPOioysQx2qHA,1.0,0,1,0,"Whole foods is over priced, I went in to look for sesame seeds for my seared tuna recipe and they didn't have black sesame seeds for cheaper the $8! It's too fancy for me and there seems like they have no normal products, not a fan at all. I'm not a rich health freak so that might be the problem.",2014-02-21 01:02:24,Whole Foods Market,1575 The Fairway,Jenkintown,PA,40.107871,-75.116061,"Organic Stores, Grocery, Food, Specialty Food, Health Markets"
9wma4VZxx7cVhFPpnlVjkg,8-V2Aeb7ZDIQ07Bf1-GJiw,Btm9ODncqCqYsnpawaHioA,5.0,1,0,0,"I found this new super cute & inviting clean, cutely decorated Pink & White place on the edge of the trendy, ever-growing Funk Zone thanks to Yelp!!  It was lunchtime on a Sunday & I to eat something I craved!  It seems like every time I go to Santa Barbara which is pretty often, there's one or two new places to eat!   By the looks of the pics on this site from my fellow Yelpers & the great reviews, I thought I found just the place annnnnd, it was brand new! Open for only 2 months.  Of course I hadn't eaten all day and I was starving!  The thing about me is I rather not eat anything at all if I can't eat something that I exactly CRAVE at the moment! And I craved Asian fusion!  Tyger Tyger, according to Yelp looked exactly like my respite & it is right off of the 101 FWY, even better! I was driving up the Central Coast food shopping every Farmers Market & Gourmet store from Hollywood through SB & SLO County for a Thanksgiving gig I'm catering in Big Sur from LA (my first hometown) back to my newest hometown, Cambria, I had to stop in Santa Barbara, my last hometown of 6 years, (also half way home).  I parked in the adjoining lot and saw some happy customers seated outside devouring & sharing their colorful & fresh looking Eats, I couldn't wait to get in the door!  Luckily I made it in between rushes.  I had anticipated ordering the Bahn Mi Sandwich at first- that's what I actually typed in Yelp Search , then according to the rave reviews on Yelp, couldn't decide between the Crispy Rice Salad w/seared albacore & the Weeping Brisket Salad...  I ended up ordering the the Northern Thai Pork Curried Noodle & a Hibiscus Iced Tea.  They serve great local wine & beer on tap too by the way!  The service was friendly & the entire staff was smiling!  The good Energy of this place made me happy and  I sat at the first stool next to the now, busy entrance.  While waiting for my food to arrive I went over to Monkey Shine, a super California & NY/Vegas FOOD (as in Momofuku's Milk Bar, etc.) trend soft-serve Asian ice cream bar (w/vegan options) This is in the opposite corner, all within the same space (room) that also includes a Coffee Roasting facility & a Tea  bar.  Monkey Shine serves flavors like Toasted Rice & Thai Spiced Chocolate, Ginger & Black Sesame, w/several choices of toppings served in a pressed lucky fish  shaped cone &/or Chinese little to-go box.  I tasted the toasted rice & the black sesame, both were delicious  and not at all too sweet, a lot like the stuff they serve at the new super trendy milk cake/""crack pie"" etc., ""Milk,"" on Melrose I had just sampled 2 days before. All in all Tyger Tyger I give a big !  Bravo  Chef Daniel Palaima! You hit it on point! I cannot wait to revisit this place w/friends & try everything!",2018-11-19 19:42:07,Tyger Tyger,121 E Yanonali St,Santa Barbara,CA,34.4158054,-119.689906,"Restaurants, Asian Fusion"
v_rMPEU9DVjfCTBcw84nQA,3PR3nAWdJNu9ql3EEby8pg,QnKuifVndllMMQzrYqGFCA,4.0,1,0,0,"So glad I found another bubble tea shop in town because STL is so lacking... The decor inside is very cute and modern-looking and the staff was super friendly!Their milk teas were spot on in flavor and not sickeningly sweet. My friend got an Oreo milk tea at 50% sweetness with boba and I got black sesame milk tea at 75% with herb jelly and we were both very satisfied with them! Even though we went close to their closing time, a little after 8pm, their boba still tasted fresh. I've been to a lot of places where the boba tastes old and kind of hard close to closing. 

I also thought the price was good for the quality and quantity. I liked that they blended actual black sesame seeds in my drink instead of wimping out with a powder or something. It's one size and my drink was under $5 with no extra charge for boba, unless you want to add an additional topping for 0.50. It's not the best milk tea I've ever had, but it will be my go-to while I'm in the STL area.",2019-08-23 04:13:40,Share Sweet,9628 Olive Blvd,Olivette,MO,38.673262,-90.3863542,"Desserts, Food"
stod4rwchlmi5j20DgGZOA,m3_jrBfaxZ2kdKuVrt1jtQ,6_T2xzR74JqGCTPefAD8Tw,4.0,2,0,0,"Started out the evening with a glass of sparkling ume (plum wine). It came in a cute flute and had a drop of actual ume on the bottom. The glass itself was insanely small, but I did manage to get slightly tipsy off it since I downed the whole thing before dinner started. It was happy hour, so it was a little cheaper than expected.

I started my meal with the appetizer-sized soba carbonara, which was quite delicious, though distinctly very non-Japanese. This is to be expected from Morimoto, whose specialty is Japanese-fusion. I really love the flavor and texture of soba noodles, and the sauce really sticks to it quite well. And you definitely can't go wrong with bacon. It could have done without the edamame, and perhaps they should have given me a fork for that dish to help eat them, but I can't complain. The entire bowl costs as much as a single piece of oh-toro.

My sushi selection was basically a dream team of expensive stuff I've been wanting to try for years now. The oh-toro costs twice as much as the others, but it was definitely the best. It's extremely fatty and gives the tuna a cloudy appearance compared to regular maguro. The taste is exquisitely buttery and had to be the best piece of sushi I've ever eaten in my life. The shima aji (striped jackfish) was also extremely good. It's not a fish you will find at most restaurants, but Morimoto claimed on Iron Chef it is one of the best types of fish for sushi, so I had to try it. I wasn't disappointed. The anago, I got on a friend's recommendation. It is sea eel (as opposed to unagi, which is fresh water) and possesses the same fatty characteristics of unagi. It was not as charred as unagi usually is and it lacked a sauce. It makes any comparison difficult to make, but it was tasty. I'm just not sure if I would order it again under the same circumstances. I'd be willing to try it one more time if it were prepared more closely to unagi because I really love that eel sauce. Lastly, the uni, I had to try since so many people hyped it. It was good, but nothing to write home about. It was slightly sweet with a kick of saltiness at the end. It was tasty, but I definitely prefer the taste and texture of raw fish.

For the entrees, I tried some of my cousin's angry chicken. It tasted extremely Indian, and we think the sauce is similar to tandoori. I didn't try the noodles or the giant red chili peppers that my cousin was munching on. I don't think I liked his entree much, but again, it might be better with the rice noodles and the chili peppers.

My entree was wild sea bass with black bean sauce. It was a bit disappointing for me. The black bean sauce was overwhelming on the sea bass. It was way saltier than the stuff I'm used to in Chinese cuisine. By contrast, the sake sauce was extraordinarily light and loaned itself quite well to the delicate flavors of the sea bass. The fish itself wasn't particularly special. I was hoping for some giant lumps of fish fat, but the entire filet was completely lean. What a disappointment. My friend completely cleaned off his plate and even eat up all the sauce with the leftover rice. He really loved it. Personally, I would skip the entrees here and just go for the sushi.

The desserts were both really awesome. My friend's dessert was a delicious sesame mousse cake. The mousse was made from black sesame and was quite silky smooth. Its relatively light flavor contrasted well with the thin layer of chocolate cake on the bottom and the soft chocolate ganache layer on the outside. The presentation of it was also beautiful. I didn't get to try the little cookie on the top, but oh well haha. The dessert I split with my cousin was fantastic. As good as the mousse cake was, the green tea trio (matcha tres leches) was even better. The little cracker on the top was infused with massive amounts of green tea flavor. The ice cream was really light and had the taste of honey. I've never had honey ice cream before, but now I will always crave some. The ice cream contrasted really well with the bit of green tea cake on the bottom. The cake was super moist and had the texture of a piece of bread soaked in way too much syrup. Green tea flavor was bursting out of every single bite. I am guessing that the cake must have been soaked in some kind of strong green tea syrup. It was amazing. 

All-in-all the food was pretty good. The sushi was top-notch and well-sized. The appetizer soba was excellent, though I think next time I go (if I ever go again) I will skip the entrees and either go straight sushi, or get a bigger bowl of noodles. The desserts were a nice finish. My meal cost me ~$90 (w/ tax and tip) even with the discount. I can't say it was worth it, but it was definitely an experience. Go big or go home. I doubt my cousin and my friend enjoyed themselves as much as I did, since they pretty much only had entrees... which to me was the least enjoyable portion of the meal. They said I should have gotten omakase, but meh. Maybe next time.

-C",2011-04-17 18:09:09,Morimoto,723 Chestnut St,Philadelphia,PA,39.9496652299,-75.1532727008,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion"
YnlsBgoIy07QWFsjSc8sew,Jw4OHr6HibJeEIMfAxc1_Q,6_T2xzR74JqGCTPefAD8Tw,4.0,3,0,1,"Having watched Morimoto cooked on Iron Chef years ago, I knew that going to Morimoto would be a delightful dining experience for me.  My friend enjoyed his experience at Morimoto in NYC, so we decided to check out the Philly 'branch.'

My dining experience was just as I have expected.  The restaurant is incredibly chic with minimalistic and modern decor (wavy ceilings with protruded walls and simple tables).  The hosts were welcoming, and our server was attentive.

The food, of course, was incredible!  Started with Shigoku oysters garnished with 3 different 'sauces' (Thai fish sauce, ceviche, and a Japanese-based sauce).  The oysters were meaty and fresh.  I got the lobster ceviche salad; the lobster was done two ways (poached and served ceviche-styled).  Every part of the salad from the seafood to the greens was savory.  Then got the soba carbonara.  While I am not too keen on fusion food, it was delicious.  The flavors all went well together, and it was just easy to eat it very fast because it was so good.  Finally, I got the black sesame (love love love it!) moussecake, and that was divine!

My friend had the dobin mushi (soup with chicken, shrimp, and mushroom), and he said it was great and simple.  Followed by the ""Duck Duck Duck.""  Duck breast, duck egg, and duck fried rice.  Not a big fan of duck, the duck was cooked soooo nicely that I asked for another piece of duck after trying it the first time.

I had the Lotus Blossom (gin, yuzu, and calpico), and my friend tried the Morimoto Soba Ale.  I like my drink, and my friend said his was quite easy to drink.

I only gave this place 4 stars because it is not a place that I can dine often (or even seldom) as it is a pricey place!  But if there is a special occasion and want to eat upscale fine Japanese food in Philly, then this is the place to go.  You won't be disappointed.",2009-12-14 02:56:52,Morimoto,723 Chestnut St,Philadelphia,PA,39.9496652299,-75.1532727008,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion"
LfxnNKglxa6vedpCEGfIJQ,lAW03ccfMEuRZiDqvVgc0w,hvXFmINyx_BrE_sT4etj-g,5.0,6,3,3,"Super fresh, ultra hip, uniquely perfect!  I couldn't have dreamed up a better donut!

Check these guys out at both the downtown & 124 street Farmer's Markets!  Personally, I'm hoping to see them at the St. Albert Farmer's Market this summer!

Their strawberry wasabi with black sesame seeds sprinkled on top were a show stealer - sweet with a hint of spicy!  The raspberry hibiscus was simply divine and fit for a Princess tea party.  They use hibiscus tea and you may just find little flecks within the donut - heavenly!

And a little birdie told me they do a killer bacon one ;-)

I highly recommend you consider Moonshine Doughnuts for your next party or office meeting!  Can you imagine the surprise on your coworkers' faces when they get to choose between their uniquely and perfectly crafted creations?!?  I'm thinking baby showers, corporate events, birthday parties... it's endless!

I'm definitely looking forward to seeing Matt & Simon again soon to try out their latest culinary creation!",2014-03-14 03:39:14,Moonshine Doughnuts,,Edmonton,AB,53.4963147,-113.4706456,"Food Stands, Event Planning & Services, Donuts, Restaurants, Food"
5yhb1ube8r8a-HhpVc3-TQ,LCWqR7cL0CCO8ZBBzHG2mQ,6_T2xzR74JqGCTPefAD8Tw,4.0,0,0,0,"Stopped by here after dinner at Aqua.  I'm a huge fan of the Iron Chef show and I've seen the food channel special when Chef Morimoto was building this place. After dinner, we figured we would get some sake and maybe some dessert.

But going to Morimoto and not trying the sushi didn't seem right. So we ordered the sashimi appetizer to share. It was the freshest and tasiest sushi I've had in a long time. I think I will have to come back here later in the week for dinner so I can pig out.
To accompany the sushi, I had one of the morimoto brand beers. It was ok, I didn't like it that much. 
Then I had dessert, I split the black sesame moussecake and morimoto brownies.  As you can see in the pictures, they looked too good to eat, but I had to eat them.  Good, but not great.
The ambiance was definitely 4 stars and the staff was definitely 5 stars!",2010-02-23 02:51:11,Morimoto,723 Chestnut St,Philadelphia,PA,39.9496652299,-75.1532727008,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion"
bANZIgaBrJM8ZMDMpGLt1Q,5LDLQIPPRMG7kXLhF1P4xQ,6_T2xzR74JqGCTPefAD8Tw,4.0,1,0,0,"To start our dinner we ordered Edamame. My husband ordered Rock Shrimp Tempura it was huge portion 4 ppl can it them.
My 3rd time dining here. I ordered 2 eel bbq sashimi and dragon roll.

for desert I had the Black sesame mousse cake- it was ok but not really a fan of it I wish I ordered the match tres leches.

But over all the menu stayed somewhat the same after they first opened.

I really want to try is their pork belly ramen which is only served for lunch. I called and asked if I can order it for dinner but they said NO. I thought they could accommodate but I guess I was wrong. If you are a constant customer I think it's ok if they kinda accommodate me! after all it's there in the kitchen with all the ingredients. I know it's full house but one pork belly ramen wouldn't throw their service off!!",2012-03-25 18:37:37,Morimoto,723 Chestnut St,Philadelphia,PA,39.9496652299,-75.1532727008,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion"
gXxg43H8sq6jzQ1MzIU5zg,LiWm3gaXfDtGVaknNjk-cA,NvmCO5xNbN41IRN5mxXUEg,4.0,1,0,1,"Four of us had lunch here recently and it was quite good.

One friend and I had the ""Black & Bleu"" burger, described as:
""Cajun coated and topped with crumbled bleu cheese, lettuce, tomato and
red onion. $9.99."" 

Patrons are given a few choices as a side-dish, soup, salad or ""twigs"" (their code for French fries). I had the sweet potato fries, which were tasty but, perhaps, a little dry. 

Alas, I did not specify how I wanted the burger cooked. So, it was served a teensy overcooked for my taste but, again, I did not order it as medium-rare as I do usually. That's ""My bad.""

Another friend had the ""C.B.L.T.A."", which has the following description:
""It sounds like a government agency but it's actually a delicious sandwich made with
chipotle bacon, lettuce, fresh sliced tomato, chipotle mayonnaise, and sliced avocado
served on classic white bread. $9.49."" 

She had her C.B.L.T.A. served on sourdough bread, enjoyed it very much, and also had a mix of the ""regular"" French fries and sweet potato fries -- one of the side-dish options.

The fourth dish served was from the ""Raw Sushi"" side of the house, a Maki roll, the ""California Roll.""
The description for that: ""Chilean rock crab, avocado, and toasted black sesame seeds. $8.00.""

The place was busy at lunchtime. We had to wait at the bar for a few minutes to get a table. Meanwhile, the waiter took our drink orders and we were quickly seated. The service was friendly and efficient.

Seating is a mix of traditional tables, bar seating and booths at the rear of the restaurant. There is also outdoor seating (too cold outside the day we were there).

The décor is simple but pleasant, complete with exposed air conditioning ducts overhead. (I'm kinda ""done"" with that look, but it works.)

For now, I'm giving Willowcreek Grill Four Stars and may ""upgrade"" my rating after another meal or two there, but it will probably never make it to a ""full"" Five Stars; it just misses the Five Star threshold. 

I'm certainly going to return; I kinda like the place.",2016-10-20 19:46:47,Willowcreek Grill & Raw Sushi Restaurant,2273 S Vista Ave,Boise,ID,43.5816698875,-116.2142678319,"American (New), Food, Restaurants, Nightlife, Sushi Bars, American (Traditional), Sports Bars, Coffee & Tea, Bars"
r3gq9R8rW7mkaRJfZH3T4Q,fJq7RPNxDKWan7muR058Dg,6_T2xzR74JqGCTPefAD8Tw,5.0,2,0,2,"Located next to Chifa, Morimoto is giving Jose Garces a run for his money. Unlike most restaurants, Morimoto is not dimly lit, and you can actually see the person sitting across from you. Although, there is an awkwardly placed artificial candle/light at the center of the table that can't be moved. As a result, shared dishes have to be put near the edge of the table and diners can't look at each other without being blinded by the light. The food, on the other hand, is enough reason to return. We started off with the 10 hour pork 'kakuni' - a braised pork belly served with hot rice porridge. The pork belly was cooked perfectly, with the meat flaky and the fat pure decadence. Next up was the angry chicken - a nicely marinated organic half chicken with roasted finger peppers and spiced chicken jus. The chicken was cooked just right, moist and tender without being overwhelmed by the sauce. Then there was the kobe beef ishi yaki bop - a rice dish prepared tableside in a hot river stone bowl. The kobe beef cooked evenly to medium-rare, and the flavors blended in a perfect fusion. Finally, the deserts. First came the black sesame moussecake - a silky smooth cake with layers of goma mousse, sea salt mousse, flourless chocolate cake, and dark chocolate ganache. Each bite was a bite of heaven. Then there was the irish coffee jelly parfait made up of coffee jelly, coconut sorbet, suntory 12 year yamazaki, and a dash of cinnamon. There really aren't that many words to describe this - you'll just have to go and find out.",2010-12-25 19:04:12,Morimoto,723 Chestnut St,Philadelphia,PA,39.9496652299,-75.1532727008,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion"
NVUHX33tPk1VjmALpEsv8Q,T1wSWdO9E2nPhGfaurSLGA,a5GylE7kfHj5mVGg5P1sqQ,4.0,0,0,0,"Always a great choice when you're looking for a hybrid of fast food and a sit-down restaurant. The staff is incredibly friendly and the food puts Noodles and Company far ahead of their competition. I suggest the Japanese pan noodles with beef. On occasion, this particular dish can be heavy on the sprouts and black sesame. I suggest asking for light sprouts for a more balanced flavor. Overall, great food and service.",2013-06-14 18:37:21,Noodles & Company,6310 Delmar Blvd,University City,MO,38.6555501,-90.3024511,"Comfort Food, Italian, Asian Fusion, Restaurants, Fast Food, Chinese"
ifaTng9GsXBnwbBLkYIkKw,Yz9wUzQ84-166UNPvueahQ,Btm9ODncqCqYsnpawaHioA,3.0,5,1,1,"Yelp gave me a notification to try this place and the photos looked really good so I went. 

Considering that I am Vietnamese I was pretty excited to learn of a new Vietnamese fusion food place. The location is pretty much in the heart of the funk zone. The pink lanterns are definitely an eye catcher. The restaurant was designed kind of the poorly. They were going for the communal feel which I appreciate but the use of space could have been a lot better. You order your food first and then you find a table. The line for the desert was also right in front of a door so that was strange. 

I went with a friend and we got the beef brisket, chicken something noodle soup (I forgot the name) and the chicken wings. It was about $55 for three dishes, which even for Santa Barbara was extremely expensive. The portions were super small as well. 

The beef brisket: the salad that comes with it is amazing! Most of the beef pieces we had were mostly fat and there was very few of it. The sticky rice was good and came in a fun little woven basket. 

The chicken noodle soup dish: I would definitely not recommend. The broth was really bland and the portion was that of a kids meal. It tasted more like a watered down pho and had two small chunks of meat. 

The chicken wings: of all the things we ate I would actually recommend this dish. The sauce was amazing and the chicken wings were large pieces fried to perfection. For the price it was worth it and I would recommend! 

For dessert we tried their ice cream and the black sesame ice cream in the cone was perfect to end the meal. The only problem I had here was the sanitary concern of the cashier handling money and touching tons of things and then using her bare hands to grab my ice cream cone to fill it. 

All in all I think this place will do well but for any Asian native you will probably be disappointed. The price is really High so if you're on a budget I would not recommend unless you can splurge on a meal. I also saw my neighbor order the banh xeo and it was quite comical that the menu said it was meant for 2-4 people to share ONE banh xeo. It also cost $22?!! That is just absurd. In any normal Vietnamese restaurant a single person consumes 2-3 of those alone and they only cost about $8 for multiple banh xeo. 


Things I saw that looked good: the banh mi sandwich looked really hearty and I might come back just to try that.",2018-11-03 23:30:30,Tyger Tyger,121 E Yanonali St,Santa Barbara,CA,34.4158054,-119.689906,"Restaurants, Asian Fusion"
-kc17InPfs4tbztl3ASs2Q,USrM9POHutH9QIifiYAfzQ,zWfzgYe2nT9mHYm_vl1Ukw,5.0,3,0,2,"Really delicious. Clean, tasteful atmosphere with a great smooth vibe! 

Super friendly staff! We were seated promptly and ordered pork belly and sheimp spring rolls to share. Then my friends ordered pho and pork belly vermicelli. I had the special. It was an incredibly spicy chicken over cd vermicelli. Lots of fresh herbs, cucumber, and pepper. So delicious! 

We ended the meal with three desserts. Ginger ice cream sammys (deeeeeelish), a sponge cake with ice cream and fresh strawberries (nice and fresh), and salted caramel chocolate torte, topped with chocolate ice. Ream and cashews with black sesame seeds. All tjree were amazing!

Prompt, friendly service, delicious food, wonderful experience! Highly recommended!",2016-05-23 19:50:19,Mopho,"514 City Park Ave, Ste F",New Orleans,LA,29.9835238904,-90.1052539051,"Restaurants, Cocktail Bars, Vietnamese, American (New), Wine Bars, Gastropubs, Asian Fusion, Nightlife, Bubble Tea, Bars, Food"
5kMIsYTkEIZV3CZKdYKz2A,5v8AnPSXUdDLs6196RYnZA,tMtI6ECD6hwM-nFp2kXLKQ,4.0,1,1,1,"I've come here a few times and this is my official fav place in Chinatown for bubble tea.  It has more of a clean tea taste compared to Kung Fu or Vivi.  I like the jasmine milk tea.  You can tailor the ice and sweetness to your preference.  The black sesame is good too but I recommend less sweet.  Bubbles are included.

They also serve some snacks that are reasonably priced.  Jenga is also around so groups can distract themselves.  The only negative about this place is no loyalty card and sometimes the lines are a bit outta control and disorderly.",2017-07-18 01:10:00,Tea Do,132 N 10th St,Philadelphia,PA,39.954605,-75.156209,"Juice Bars & Smoothies, Bubble Tea, Food, Coffee & Tea"
xoIkmQLhhrUIT71Lt5UfPQ,h7p-GuaHFGsiKCF4g6Bjqg,qMrWq1CimcZlE02mIBH9SQ,3.0,4,2,2,"I tried Bar Otaku last night with a friend for snacks/light dinner after we'd done happy hour at Gertie's Bar. My friend got a beer, and I had a 4.5 oz serving of an unfiltered sake. (I also ordered a green tea, which I assumed would be hot green tea, but was Ito En bottled unsweetened green tea. Maybe I just didn't read the menu clearly, but it wasn't what I was expecting!) The sake was very good. 

For food, we tried a few things. My friend got the tuna handroll (with cucumber and yuzu shallot), and I got the hamachi handroll (yellowtail, jalapeno, shiso, and ginger). My friend liked her handroll (I didn't try it), and I really did like the hamachi handroll. It was among the best things we tried, but at $6 for three bites, it's a little pricey. I also ordered the okonomiyaki (a cabbage pancake with mayo, ""bulldog sauce,"" and bonito flakes), which I wasn't really a fan of. While the pancake was seared, it was MUSH. I'm used to being able to pick up a slice of the pancake with chopsticks, but this okonomiyaki fell apart when you touched it. The flavor was fine, but the texture wasn't what I was expecting and it wasn't very pleasant. My friend ordered the sweet potatoes (with shoyu honey and black sesame), which were well cooked but a little too sweet for my taste.  Our waitress brought us an order of chicken (boneless thigh, kewpie mayo, and lemon wedge) on the house, which was so nice, and it was one of the highlights of the night for us! Well cooked, salty fried chicken bites with a delicious mayo! I'd order that again for sure! 

The service was great, and the restaurant is pretty cool looking (it's definitely extremely dark given the black walls, and I did miss the Little Octopus decor a bit). But I just wasn't wowed by the food enough that I'll rush back. Definitely not a bad meal or experience though.",2019-05-07 16:13:02,Bar Otaku,505 12th Ave S,Nashville,TN,36.1518938,-86.784659,"Izakaya, Tapas/Small Plates, Japanese, Sushi Bars, Bars, Beer Bar, Nightlife, Restaurants"
dBZCMNjUl8Q9l-P_5bWxEw,F-OwSluUWMn0vMp3bPWMnQ,1bwEz9wJwgfNFnBdW-rWkg,4.0,3,1,4,"This store has great selection of veggies , fish and many noodles for all the Thai cooking
The store also has an aloe drink we all like that is natural from Vietnam , stocked up on that.
Huge selection of fish that comes in fresh on Friday.
I get all my vegetables here because they are fresher in the plastic bags and stay well in home fridge.
Bags of sweet rolled jackfruit with black sesame cookies area weakness , and here I find lots of other flavors.
The separate section has a good selection of cooking and serving bowls and spoons.
I got a beautiful floor mat for the lanai.",2015-09-21 18:24:49,Lien Hoa Oriental Market,3692 W Waters Ave,Tampa,FL,28.024818145,-82.5034525314,"Vietnamese, Home Services, Grocery, Restaurants, Real Estate, Food, Homeowner Association, International Grocery"
